stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,feed_version,ingest_year,ingest_month,ingest_day,feed_version_partition
4095,13970,Stop 7 South Rd - East side,"631 South Rd, Everard Park",-34.958361,138.572401,NA,http://www.adelaidemetro.com.au/stops/view/13970,NA,NA,NA,NA,1157,2021,12,17,1157
4121,13996,Stop 7 South Rd - West side,"635 South Rd, Black Forest",-34.958671,138.572211,NA,http://www.adelaidemetro.com.au/stops/view/13996,NA,NA,NA,NA,1157,2021,12,17,1157
4916,14781,Stop 22 South Rd - West side,"1274 South Rd, Clovelly Park",-35.0045464845164,138.575629968428,NA,http://www.adelaidemetro.com.au/stops/view/14781,NA,NA,NA,NA,1157,2021,12,17,1157
4668,14535,Stop 16 South Rd - West side,"1076-1078 South Rd, Edwardstown",-34.9894582047615,138.574503535212,NA,http://www.adelaidemetro.com.au/stops/view/14535,NA,NA,NA,NA,1157,2021,12,17,1157
4655,14522,Stop 20 Marion Rd - West side,"735 Marion Rd, Ascot Park",-34.9903842778964,138.556597324791,NA,http://www.adelaidemetro.com.au/stops/view/14522,NA,NA,NA,NA,1157,2021,12,17,1157
4817,14682,Stop 23 Marion Rd - West side,"694-696 Marion Rd, Marion",-34.99906,138.5573,NA,http://www.adelaidemetro.com.au/stops/view/14682,NA,NA,NA,NA,1157,2021,12,17,1157
4580,14448,Stop 14 South Rd - East side,"1015-1019 South Rd, Melrose Park",-34.98385,138.5743,NA,http://www.adelaidemetro.com.au/stops/view/14448,NA,NA,NA,NA,1157,2021,12,17,1157
4424,14295,Stop 15 Marion Rd - West side,"526-528 Marion Rd, Plympton Park",-34.97612,138.55555,NA,http://www.adelaidemetro.com.au/stops/view/14295,NA,NA,NA,NA,1157,2021,12,17,1157
4125,14000,Stop 10 Marion Rd - West side,"362 Marion Rd, North Plympton",-34.958807161,138.554292287,NA,http://www.adelaidemetro.com.au/stops/view/14000,NA,NA,NA,NA,1157,2021,12,17,1157
3569,13456,Stop 8B Marion Rd - West side,"42-44 Marion Rd, Brooklyn Park",-34.928935217,138.552108792,NA,http://www.adelaidemetro.com.au/stops/view/13456,NA,NA,NA,NA,1157,2021,12,17,1157
100812,17907,Stop 4 South Rd - West Side,"490 South Rd, Kurralta Park",-34.94667778,138.571310173,NA,http://www.adelaidemetro.com.au/stops/view/17907,NA,NA,NA,NA,1157,2021,12,17,1157
3496,13383,Stop 8A Marion Rd - East side,"11-13 Marion Rd, Torrensville",-34.925877528,138.552118913,NA,http://www.adelaidemetro.com.au/stops/view/13383,NA,NA,NA,NA,1157,2021,12,17,1157
4575,14443,Stop 14 South Rd - West side,"1022 South Rd, Edwardstown",-34.9836843954792,138.57405771397,NA,http://www.adelaidemetro.com.au/stops/view/14443,NA,NA,NA,NA,1157,2021,12,17,1157
4388,14259,Stop 14 Marion Rd - West side,"494 Marion Rd, Plympton Park",-34.97288,138.55528,NA,http://www.adelaidemetro.com.au/stops/view/14259,NA,NA,NA,NA,1157,2021,12,17,1157
3748,13627,Stop 8E Marion Rd - West side,"134 Marion Rd, West Richmond",-34.937534091,138.552742473,NA,http://www.adelaidemetro.com.au/stops/view/13627,NA,NA,NA,NA,1157,2021,12,17,1157
3706,13586,Stop 8D Marion Rd - East side,"117 Marion Rd, Cowandilla",-34.935046958,138.552800811,NA,http://www.adelaidemetro.com.au/stops/view/13586,NA,NA,NA,NA,1157,2021,12,17,1157
3936,13813,Stop 8H Marion Rd - East side,"267 Marion Rd, Marleston",-34.948806,138.553792999,NA,http://www.adelaidemetro.com.au/stops/view/13813,NA,NA,NA,NA,1157,2021,12,17,1157
5163,15026,Stop 29B Marion Rd - West side,"910 Marion Rd, Sturt",-35.0206787541368,138.559038669449,NA,http://www.adelaidemetro.com.au/stops/view/15026,NA,NA,NA,NA,1157,2021,12,17,1157
4035,13910,Stop 6 South Rd - East side,"589 South Rd, Everard Park",-34.9547337400797,138.5721266186,NA,http://www.adelaidemetro.com.au/stops/view/13910,NA,NA,NA,NA,1157,2021,12,17,1157
3896,13774,Stop 8G Marion Rd - East side,"229 Marion Rd, Marleston",-34.945322194,138.553547242,NA,http://www.adelaidemetro.com.au/stops/view/13774,NA,NA,NA,NA,1157,2021,12,17,1157
4172,14047,Stop 11 Marion Rd - West side,"392-400 Marion Rd, Plympton",-34.962989043,138.554597327,NA,http://www.adelaidemetro.com.au/stops/view/14047,NA,NA,NA,NA,1157,2021,12,17,1157
4708,14575,Stop 17 South Rd - West side,"1098 South Rd, Edwardstown",-34.9919651147003,138.574686074493,NA,http://www.adelaidemetro.com.au/stops/view/14575,NA,NA,NA,NA,1157,2021,12,17,1157
4490,14360,Stop 16 Marion Rd - East side,"551 Marion Rd, South Plympton",-34.978904,138.556011,NA,http://www.adelaidemetro.com.au/stops/view/14360,NA,NA,NA,NA,1157,2021,12,17,1157
4651,14518,Stop 20 Marion Rd - East side,"719 Marion Rd, Ascot Park",-34.98952,138.55683,NA,http://www.adelaidemetro.com.au/stops/view/14518,NA,NA,NA,NA,1157,2021,12,17,1157
4336,14208,Stop 13 Marion Rd - East side,"453 Marion Rd, South Plympton",-34.96948,138.5553,NA,http://www.adelaidemetro.com.au/stops/view/14208,NA,NA,NA,NA,1157,2021,12,17,1157
3642,13524,Stop 8C Marion Rd - East side,"83 Marion Rd, Cowandilla",-34.93154419,138.552545415,NA,http://www.adelaidemetro.com.au/stops/view/13524,NA,NA,NA,NA,1157,2021,12,17,1157
3739,13618,Stop 8E Marion Rd - East side,"141 Marion Rd, Richmond",-34.937484308,138.552982708,NA,http://www.adelaidemetro.com.au/stops/view/13618,NA,NA,NA,NA,1157,2021,12,17,1157
5222,15082,Stop 29C Marion Rd - East side,"1A Ralph St, Sturt",-35.023759,138.559592,NA,http://www.adelaidemetro.com.au/stops/view/15082,NA,NA,NA,NA,1157,2021,12,17,1157
4607,14474,Stop 19 Marion Rd - East side,"677 Marion Rd, Ascot Park",-34.9863351834985,138.556573436478,NA,http://www.adelaidemetro.com.au/stops/view/14474,NA,NA,NA,NA,1157,2021,12,17,1157
101318,18409,Stop 26 Marion Rd - West side,"824 Marion Rd, Marion",-35.0119,138.55815,NA,http://www.adelaidemetro.com.au/stops/view/18409,NA,NA,NA,NA,1157,2021,12,17,1157
4480,14350,Stop 12 South Rd - West side,"960 South Rd, Edwardstown",-34.977408884447,138.57357433208,NA,http://www.adelaidemetro.com.au/stops/view/14350,NA,NA,NA,NA,1157,2021,12,17,1157
7275,16652,Stop 25 Marion Rd - West side,"778 Marion Rd, Marion",-35.00864,138.55798,NA,http://www.adelaidemetro.com.au/stops/view/16652,NA,NA,NA,NA,1157,2021,12,17,1157
4423,14294,Stop 15 Marion Rd - East side,"531 Marion Rd, South Plympton",-34.97654,138.55582,NA,http://www.adelaidemetro.com.au/stops/view/14294,NA,NA,NA,NA,1157,2021,12,17,1157
4049,13924,Stop 9B Marion Rd - East side,"327 Marion Rd, North Plympton",-34.95535441,138.554287501,NA,http://www.adelaidemetro.com.au/stops/view/13924,NA,NA,NA,NA,1157,2021,12,17,1157
4768,14635,Stop 22 Marion Rd - West side,"801 Marion Rd, Mitchell Park",-34.9968,138.55709,NA,http://www.adelaidemetro.com.au/stops/view/14635,NA,NA,NA,NA,1157,2021,12,17,1157
4296,14168,Stop 10 South Rd - East side,"807 South Rd, Clarence Gardens",-34.96807,138.57321,NA,http://www.adelaidemetro.com.au/stops/view/14168,NA,NA,NA,NA,1157,2021,12,17,1157
4763,14630,Stop 18 South Rd - West side,"1140 South Rd, Clovelly Park",-34.994152,138.574857,NA,http://www.adelaidemetro.com.au/stops/view/14630,NA,NA,NA,NA,1157,2021,12,17,1157
4078,13953,Stop 9C Marion Rd - West side,"337 Marion Rd, North Plympton",-34.957127727,138.554174587,NA,http://www.adelaidemetro.com.au/stops/view/13953,NA,NA,NA,NA,1157,2021,12,17,1157
4627,14494,Stop 15 South Rd - West side,"1044-1046 South Rd, Edwardstown",-34.98666,138.57426,NA,http://www.adelaidemetro.com.au/stops/view/14494,NA,NA,NA,NA,1157,2021,12,17,1157
4761,14628,Stop 18 South Rd - East side,"1131 South Rd, St Marys",-34.9945181624236,138.575092078856,NA,http://www.adelaidemetro.com.au/stops/view/14628,NA,NA,NA,NA,1157,2021,12,17,1157
4156,14031,Stop 8 South Rd - East side,"685-687 South Rd, Black Forest",-34.96132,138.57262,NA,http://www.adelaidemetro.com.au/stops/view/14031,NA,NA,NA,NA,1157,2021,12,17,1157
3874,13752,Stop 3A South Rd - East side,"441-443 South Rd, Keswick",-34.944402868,138.571363711,NA,http://www.adelaidemetro.com.au/stops/view/13752,NA,NA,NA,NA,1157,2021,12,17,1157
3999,13874,Stop 9 Marion Rd - West side,"290 Marion Rd, Netley",-34.950963149,138.553723187,NA,http://www.adelaidemetro.com.au/stops/view/13874,NA,NA,NA,NA,1157,2021,12,17,1157
4702,14569,Stop 21 Marion Rd - East side,"769 Marion Rd, Ascot Park",-34.9929341283878,138.55707712957,NA,http://www.adelaidemetro.com.au/stops/view/14569,NA,NA,NA,NA,1157,2021,12,17,1157
3852,13730,Stop 8F Marion Rd - West side,"194 Marion Rd, West Richmond",-34.942363927,138.553101433,NA,http://www.adelaidemetro.com.au/stops/view/13730,NA,NA,NA,NA,1157,2021,12,17,1157
3691,13571,Stop 8D Marion Rd - West side,"106 Marion Rd, Brooklyn Park",-34.934803798,138.552541053,NA,http://www.adelaidemetro.com.au/stops/view/13571,NA,NA,NA,NA,1157,2021,12,17,1157
4320,14192,Stop 10 South Rd - West side,"822 South Rd, Edwardstown",-34.9689,138.57285,NA,http://www.adelaidemetro.com.au/stops/view/14192,NA,NA,NA,NA,1157,2021,12,17,1157
5229,15088,Stop 29C Marion Rd - West side,"926 Marion Rd, Sturt",-35.023649,138.559271,NA,http://www.adelaidemetro.com.au/stops/view/15088,NA,NA,NA,NA,1157,2021,12,17,1157
