"op","dms_update_ts","logtime","siteid","probeid","firstseenat","sourceidtype","trackedvehicletypeid","schema_name","table_name","ingest_hour","ingest_year","ingest_month","ingest_day","op","dms_update_ts","id","number","activity_id","enabled","name","beaconindex","instance_id","androidname","longitude","latitude","status_date","entry_status_username","ingest_hour","ingest_year","ingest_month","ingest_day","in_out_filter","seq"
"I","2022-03-05 13:50:00.770000","2022-03-05 23:49:32 +10:30","3003","966069315","2022-03-05 23:49:13 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.396988","3003","3003","1","true","CURRIE STREET - KING WILLIAM STREET","83","CURRY STREET; KING WILLIAM STREET","Currie Street; King William Street","138.59971","-34.924386",,"BTSites","11","2021","07","06","2","1"
"I","2022-03-05 13:50:00.770000","2022-03-05 23:49:32 +10:30","3003","966069315","2022-03-05 23:49:13 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.717833","3003","3003","1","true","CURRIE STREET - KING WILLIAM STREET","83","CURRY STREET; KING WILLIAM STREET","Currie Street; King William Street","138.59971","-34.924386",,"BTSites","12","2021","05","28","1","2"
"I","2022-03-05 13:51:12.927000","2022-03-05 23:50:39 +10:30","3031","966069315","2022-03-05 23:50:39 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.406752","3031","3031","1","true","CURRIE STREET - LIGHT SQUARE N-S","681","CURRIE STREET; LIGHT SQUARE EAST","CURRIE STREET; LIGHT SQUARE EAST","138.594261","-34.924693",,"BTSites","11","2021","07","06","4","3"
"I","2022-03-05 13:51:12.927000","2022-03-05 23:50:39 +10:30","3031","966069315","2022-03-05 23:50:39 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.406752","3031","3031","1","true","CURRIE STREET - LIGHT SQUARE N-S","681","CURRIE STREET; LIGHT SQUARE EAST","CURRIE STREET; LIGHT SQUARE EAST","138.594261","-34.924693",,"BTSites","11","2021","07","06","2","4"
"I","2022-03-05 13:51:12.927000","2022-03-05 23:50:39 +10:30","3031","966069315","2022-03-05 23:50:39 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.717964","3031","3031","1","true","CURRIE STREET - LIGHT SQUARE N-S","681","CURRIE STREET; LIGHT SQUARE EAST","CURRIE STREET; LIGHT SQUARE EAST","138.594261","-34.924693",,"BTSites","12","2021","05","28","1","5"
"I","2022-03-05 13:51:12.927000","2022-03-05 23:50:39 +10:30","3031","966069315","2022-03-05 23:50:39 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.717964","3031","3031","1","true","CURRIE STREET - LIGHT SQUARE N-S","681","CURRIE STREET; LIGHT SQUARE EAST","CURRIE STREET; LIGHT SQUARE EAST","138.594261","-34.924693",,"BTSites","12","2021","05","28","3","6"
"I","2022-03-05 13:51:12.927000","2022-03-05 23:50:43 +10:30","3030","966069315","2022-03-05 23:50:43 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.406736","3030","3030","1","true","CURRIE STREET - LIGHT SQUARE S-N","705","CURRIE STREET; LIGHT SQUARE","CURRIE STREET; LIGHT SQUARE","138.592959","-34.924676",,"BTSites","11","2021","07","06","4","7"
"I","2022-03-05 13:51:12.927000","2022-03-05 23:50:43 +10:30","3030","966069315","2022-03-05 23:50:43 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.717958","3030","3030","1","true","CURRIE STREET - LIGHT SQUARE S-N","705","CURRIE STREET; LIGHT SQUARE","CURRIE STREET; LIGHT SQUARE","138.592959","-34.924676",,"BTSites","12","2021","05","28","3","8"
"I","2022-03-05 13:51:12.927000","2022-03-05 23:50:43 +10:30","3030","966069315","2022-03-05 23:50:43 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.717958","3030","3030","1","true","CURRIE STREET - LIGHT SQUARE S-N","705","CURRIE STREET; LIGHT SQUARE","CURRIE STREET; LIGHT SQUARE","138.592959","-34.924676",,"BTSites","12","2021","05","28","1","9"
"I","2022-03-05 13:51:12.927000","2022-03-05 23:50:43 +10:30","3030","966069315","2022-03-05 23:50:43 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.406736","3030","3030","1","true","CURRIE STREET - LIGHT SQUARE S-N","705","CURRIE STREET; LIGHT SQUARE","CURRIE STREET; LIGHT SQUARE","138.592959","-34.924676",,"BTSites","11","2021","07","06","2","10"
"I","2022-03-05 13:51:48.693000","2022-03-05 23:51:23 +10:30","3043","966069315","2022-03-05 23:51:23 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.407457","3043","3043","1","true","GLOVER AVENUE- WEST TERRACE","42","GLOVER AVENUE; WEST TERRACE","Glover Avenue; West Terrace","138.587387","-34.924927",,"BTSites","11","2021","07","06","2","11"
"I","2022-03-05 13:51:48.693000","2022-03-05 23:51:23 +10:30","3043","966069315","2022-03-05 23:51:23 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.718038","3043","3043","1","true","GLOVER AVENUE- WEST TERRACE","42","GLOVER AVENUE; WEST TERRACE","Glover Avenue; West Terrace","138.587387","-34.924927",,"BTSites","12","2021","05","28","1","12"
"I","2022-03-05 13:53:03.417000","2022-03-05 23:52:30 +10:30","3043","966069315","2022-03-05 23:52:30 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.407457","3043","3043","1","true","GLOVER AVENUE- WEST TERRACE","42","GLOVER AVENUE; WEST TERRACE","Glover Avenue; West Terrace","138.587387","-34.924927",,"BTSites","11","2021","07","06","2","13"
"I","2022-03-05 13:53:03.417000","2022-03-05 23:52:30 +10:30","3043","966069315","2022-03-05 23:52:30 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.718038","3043","3043","1","true","GLOVER AVENUE- WEST TERRACE","42","GLOVER AVENUE; WEST TERRACE","Glover Avenue; West Terrace","138.587387","-34.924927",,"BTSites","12","2021","05","28","1","14"
"I","2022-03-05 13:55:19.220000","2022-03-05 23:54:56 +10:30","365","966069315","2022-03-05 23:54:34 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.358523","365","365","1","true","HENLEY BEACH ROAD - VICTORIA STREET","192","HENLEY BEACH ROAD; VICTORIA STREET","Henley Beach Road; Victoria Street","138.57445","-34.923587",,"BTSites","11","2021","07","06","2","15"
"I","2022-03-05 13:55:19.220000","2022-03-05 23:54:56 +10:30","365","966069315","2022-03-05 23:54:34 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.700189","365","365","1","true","HENLEY BEACH ROAD - VICTORIA STREET","192","HENLEY BEACH ROAD; VICTORIA STREET","Henley Beach Road; Victoria Street","138.57445","-34.923587",,"BTSites","12","2021","05","28","1","16"
"I","2022-03-05 13:56:37.850000","2022-03-05 23:55:52 +10:30","54","966069315","2022-03-05 23:55:20 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.677140","54","54","1","true","SOUTH ROAD - HENLEY BEACH ROAD","292","SOUTH ROAD; HENLEY BEACH ROAD","SOUTH ROAD ; HENLEY BEACH ROAD","138.569752","-34.923682",,"BTSites","12","2021","05","28","1","17"
"I","2022-03-05 13:56:37.850000","2022-03-05 23:55:52 +10:30","54","966069315","2022-03-05 23:55:20 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.336024","54","54","1","true","SOUTH ROAD - HENLEY BEACH ROAD","292","SOUTH ROAD; HENLEY BEACH ROAD","SOUTH ROAD ; HENLEY BEACH ROAD","138.569752","-34.923682",,"BTSites","11","2021","07","06","2","18"
"I","2022-03-05 13:57:48.853000","2022-03-05 23:57:26 +10:30","1202","966069315","2022-03-05 23:57:13 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.389979","1202","1202","1","true","HENLEY BEACH ROAD  W OF EAST STREET TORRENSVILLE","509","HENLEY BEACH ROAD;  NEAR EAST STREET","HENLEY BEACH ROAD; NEAR EAST STREET","138.562218","-34.924162",,"BTSites","11","2021","07","06","2","19"
"I","2022-03-05 13:57:48.853000","2022-03-05 23:57:26 +10:30","1202","966069315","2022-03-05 23:57:13 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.716941","1202","1202","1","true","HENLEY BEACH ROAD  W OF EAST STREET TORRENSVILLE","509","HENLEY BEACH ROAD;  NEAR EAST STREET","HENLEY BEACH ROAD; NEAR EAST STREET","138.562218","-34.924162",,"BTSites","12","2021","05","28","1","20"
"I","2022-03-05 13:58:18.703000","2022-03-05 23:57:35 +10:30","1038","966069315","2022-03-05 23:57:33 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.708399","1038","1038","1","true","HENLEY BEACH ROAD  W OF HENLEY STREET MILE END","511","HENLEY BEACH ROAD;  NEAR HENLEY STREET","HENLEY BEACH ROAD; NEAR HENLEY STREET","138.559369","-34.924294",,"BTSites","12","2021","05","28","1","21"
"I","2022-03-05 13:58:18.703000","2022-03-05 23:57:35 +10:30","1038","966069315","2022-03-05 23:57:33 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.379985","1038","1038","1","true","HENLEY BEACH ROAD  W OF HENLEY STREET MILE END","511","HENLEY BEACH ROAD;  NEAR HENLEY STREET","HENLEY BEACH ROAD; NEAR HENLEY STREET","138.559369","-34.924294",,"BTSites","11","2021","07","06","2","22"
"I","2022-03-05 13:58:52.720000","2022-03-05 23:58:34 +10:30","55","966069315","2022-03-05 23:58:34 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.677151","55","55","1","true","HENLEY BEACH ROAD - MARION ROAD","79","HENLEY BEACH ROAD; MARRY ON ROAD","Henley Beach Road; Marion Road","138.551928","-34.924577",,"BTSites","12","2021","05","28","1","23"
"I","2022-03-05 13:58:52.720000","2022-03-05 23:58:34 +10:30","55","966069315","2022-03-05 23:58:34 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.336041","55","55","1","true","HENLEY BEACH ROAD - MARION ROAD","79","HENLEY BEACH ROAD; MARRY ON ROAD","Henley Beach Road; Marion Road","138.551928","-34.924577",,"BTSites","11","2021","07","06","2","24"
"I","2022-03-05 13:59:30.370000","2022-03-05 23:58:52 +10:30","56","966069315","2022-03-05 23:58:52 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.677161","56","56","1","true","HENLEY BEACH ROAD -HOLBROOKS ROAD","213","HENLEY BEACH ROAD; HOLBROOKS ROAD","Henley Beach Road; Hol Brooks Road","138.549057","-34.924709",,"BTSites","12","2021","05","28","1","25"
"I","2022-03-05 13:59:30.370000","2022-03-05 23:58:52 +10:30","56","966069315","2022-03-05 23:58:52 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.336054","56","56","1","true","HENLEY BEACH ROAD -HOLBROOKS ROAD","213","HENLEY BEACH ROAD; HOLBROOKS ROAD","Henley Beach Road; Hol Brooks Road","138.549057","-34.924709",,"BTSites","11","2021","07","06","2","26"
"I","2022-03-05 13:59:54.337000","2022-03-05 23:59:17 +10:30","167","966069315","2022-03-05 23:59:13 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.684144","167","167","1","true","HENLEY BEACH ROAD -AIRPORT ROAD","91","HENLEY BEACH ROAD; AIRPORT ROAD","Henley Beach Road; Airport Road","138.543817","-34.924973",,"BTSites","12","2021","05","28","1","27"
"I","2022-03-05 13:59:54.337000","2022-03-05 23:59:17 +10:30","167","966069315","2022-03-05 23:59:13 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.337449","167","167","1","true","HENLEY BEACH ROAD -AIRPORT ROAD","91","HENLEY BEACH ROAD; AIRPORT ROAD","Henley Beach Road; Airport Road","138.543817","-34.924973",,"BTSites","11","2021","07","06","2","28"
"I","2022-03-05 14:01:08.723000","2022-03-06 00:00:41 +10:30","166","966069315","2022-03-06 00:00:17 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.684128","166","166","1","true","HENLEY BEACH ROAD - ROWELLS ROAD","304","HENLEY BEACH ROAD; ROWELLS ROAD; DOUGLAS STREET; MAY TERRACE","HENLEY BEACH ROAD ;ROWELLS ROAD ;DOUGLAS STREET;MAY TERRACE","138.534836","-34.926999",,"BTSites","12","2021","05","28","1","29"
"I","2022-03-05 14:01:08.723000","2022-03-06 00:00:41 +10:30","166","966069315","2022-03-06 00:00:17 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.684128","166","166","1","true","HENLEY BEACH ROAD - ROWELLS ROAD","304","HENLEY BEACH ROAD; ROWELLS ROAD; DOUGLAS STREET; MAY TERRACE","HENLEY BEACH ROAD ;ROWELLS ROAD ;DOUGLAS STREET;MAY TERRACE","138.534836","-34.926999",,"BTSites","12","2021","05","28","3","30"
"I","2022-03-05 14:01:08.723000","2022-03-06 00:00:41 +10:30","166","966069315","2022-03-06 00:00:17 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.337434","166","166","1","true","HENLEY BEACH ROAD - ROWELLS ROAD","304","HENLEY BEACH ROAD; ROWELLS ROAD; DOUGLAS STREET; MAY TERRACE","HENLEY BEACH ROAD ;ROWELLS ROAD ;DOUGLAS STREET;MAY TERRACE","138.534836","-34.926999",,"BTSites","11","2021","07","06","2","31"
"I","2022-03-05 14:01:08.723000","2022-03-06 00:00:41 +10:30","166","966069315","2022-03-06 00:00:17 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.337434","166","166","1","true","HENLEY BEACH ROAD - ROWELLS ROAD","304","HENLEY BEACH ROAD; ROWELLS ROAD; DOUGLAS STREET; MAY TERRACE","HENLEY BEACH ROAD ;ROWELLS ROAD ;DOUGLAS STREET;MAY TERRACE","138.534836","-34.926999",,"BTSites","11","2021","07","06","4","32"
"I","2022-03-05 14:03:07.377000","2022-03-06 00:02:41 +10:30","166","966069315","2022-03-06 00:01:58 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.337434","166","166","1","true","HENLEY BEACH ROAD - ROWELLS ROAD","304","HENLEY BEACH ROAD; ROWELLS ROAD; DOUGLAS STREET; MAY TERRACE","HENLEY BEACH ROAD ;ROWELLS ROAD ;DOUGLAS STREET;MAY TERRACE","138.534836","-34.926999",,"BTSites","11","2021","07","06","2","33"
"I","2022-03-05 14:03:07.377000","2022-03-06 00:02:41 +10:30","166","966069315","2022-03-06 00:01:58 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.684128","166","166","1","true","HENLEY BEACH ROAD - ROWELLS ROAD","304","HENLEY BEACH ROAD; ROWELLS ROAD; DOUGLAS STREET; MAY TERRACE","HENLEY BEACH ROAD ;ROWELLS ROAD ;DOUGLAS STREET;MAY TERRACE","138.534836","-34.926999",,"BTSites","12","2021","05","28","1","34"
"I","2022-03-05 14:04:38.940000","2022-03-06 00:03:46 +10:30","167","966069315","2022-03-06 00:03:46 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.684144","167","167","1","true","HENLEY BEACH ROAD -AIRPORT ROAD","91","HENLEY BEACH ROAD; AIRPORT ROAD","Henley Beach Road; Airport Road","138.543817","-34.924973",,"BTSites","12","2021","05","28","1","35"
"I","2022-03-05 14:04:38.940000","2022-03-06 00:03:46 +10:30","167","966069315","2022-03-06 00:03:46 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.337449","167","167","1","true","HENLEY BEACH ROAD -AIRPORT ROAD","91","HENLEY BEACH ROAD; AIRPORT ROAD","Henley Beach Road; Airport Road","138.543817","-34.924973",,"BTSites","11","2021","07","06","2","36"
"I","2022-03-05 14:05:00.537000","2022-03-06 00:04:28 +10:30","56","966069315","2022-03-06 00:04:25 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.677161","56","56","1","true","HENLEY BEACH ROAD -HOLBROOKS ROAD","213","HENLEY BEACH ROAD; HOLBROOKS ROAD","Henley Beach Road; Hol Brooks Road","138.549057","-34.924709",,"BTSites","12","2021","05","28","1","37"
"I","2022-03-05 14:05:00.537000","2022-03-06 00:04:28 +10:30","56","966069315","2022-03-06 00:04:25 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.336054","56","56","1","true","HENLEY BEACH ROAD -HOLBROOKS ROAD","213","HENLEY BEACH ROAD; HOLBROOKS ROAD","Henley Beach Road; Hol Brooks Road","138.549057","-34.924709",,"BTSites","11","2021","07","06","2","38"
"I","2022-03-05 14:05:38.083000","2022-03-06 00:04:50 +10:30","55","966069315","2022-03-06 00:04:50 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.677151","55","55","1","true","HENLEY BEACH ROAD - MARION ROAD","79","HENLEY BEACH ROAD; MARRY ON ROAD","Henley Beach Road; Marion Road","138.551928","-34.924577",,"BTSites","12","2021","05","28","1","39"
"I","2022-03-05 14:05:38.083000","2022-03-06 00:04:50 +10:30","55","966069315","2022-03-06 00:04:50 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.336041","55","55","1","true","HENLEY BEACH ROAD - MARION ROAD","79","HENLEY BEACH ROAD; MARRY ON ROAD","Henley Beach Road; Marion Road","138.551928","-34.924577",,"BTSites","11","2021","07","06","2","40"
"I","2022-03-05 14:06:24.740000","2022-03-06 00:05:51 +10:30","1038","966069315","2022-03-06 00:05:37 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.708399","1038","1038","1","true","HENLEY BEACH ROAD  W OF HENLEY STREET MILE END","511","HENLEY BEACH ROAD;  NEAR HENLEY STREET","HENLEY BEACH ROAD; NEAR HENLEY STREET","138.559369","-34.924294",,"BTSites","12","2021","05","28","3","41"
"I","2022-03-05 14:06:24.740000","2022-03-06 00:05:51 +10:30","1038","966069315","2022-03-06 00:05:37 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.379985","1038","1038","1","true","HENLEY BEACH ROAD  W OF HENLEY STREET MILE END","511","HENLEY BEACH ROAD;  NEAR HENLEY STREET","HENLEY BEACH ROAD; NEAR HENLEY STREET","138.559369","-34.924294",,"BTSites","11","2021","07","06","4","42"
"I","2022-03-05 14:06:24.740000","2022-03-06 00:05:51 +10:30","1202","966069315","2022-03-06 00:05:51 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.389979","1202","1202","1","true","HENLEY BEACH ROAD  W OF EAST STREET TORRENSVILLE","509","HENLEY BEACH ROAD;  NEAR EAST STREET","HENLEY BEACH ROAD; NEAR EAST STREET","138.562218","-34.924162",,"BTSites","11","2021","07","06","2","43"
"I","2022-03-05 14:06:24.740000","2022-03-06 00:05:51 +10:30","1202","966069315","2022-03-06 00:05:51 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.716941","1202","1202","1","true","HENLEY BEACH ROAD  W OF EAST STREET TORRENSVILLE","509","HENLEY BEACH ROAD;  NEAR EAST STREET","HENLEY BEACH ROAD; NEAR EAST STREET","138.562218","-34.924162",,"BTSites","12","2021","05","28","1","44"
"I","2022-03-05 14:09:01.100000","2022-03-06 00:08:22 +10:30","54","966069315","2022-03-06 00:06:46 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.677140","54","54","1","true","SOUTH ROAD - HENLEY BEACH ROAD","292","SOUTH ROAD; HENLEY BEACH ROAD","SOUTH ROAD ; HENLEY BEACH ROAD","138.569752","-34.923682",,"BTSites","12","2021","05","28","1","45"
"I","2022-03-05 14:09:01.100000","2022-03-06 00:08:22 +10:30","54","966069315","2022-03-06 00:06:46 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.336024","54","54","1","true","SOUTH ROAD - HENLEY BEACH ROAD","292","SOUTH ROAD; HENLEY BEACH ROAD","SOUTH ROAD ; HENLEY BEACH ROAD","138.569752","-34.923682",,"BTSites","11","2021","07","06","2","46"
"I","2022-03-05 14:09:35.607000","2022-03-06 00:09:08 +10:30","365","966069315","2022-03-06 00:08:50 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.700189","365","365","1","true","HENLEY BEACH ROAD - VICTORIA STREET","192","HENLEY BEACH ROAD; VICTORIA STREET","Henley Beach Road; Victoria Street","138.57445","-34.923587",,"BTSites","12","2021","05","28","1","47"
"I","2022-03-05 14:09:35.607000","2022-03-06 00:09:08 +10:30","365","966069315","2022-03-06 00:08:50 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.358523","365","365","1","true","HENLEY BEACH ROAD - VICTORIA STREET","192","HENLEY BEACH ROAD; VICTORIA STREET","Henley Beach Road; Victoria Street","138.57445","-34.923587",,"BTSites","11","2021","07","06","2","48"
"I","2022-03-05 14:11:07.350000","2022-03-06 00:10:35 +10:30","3043","966069315","2022-03-06 00:10:35 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.718038","3043","3043","1","true","GLOVER AVENUE- WEST TERRACE","42","GLOVER AVENUE; WEST TERRACE","Glover Avenue; West Terrace","138.587387","-34.924927",,"BTSites","12","2021","05","28","1","49"
"I","2022-03-05 14:11:07.350000","2022-03-06 00:10:35 +10:30","3043","966069315","2022-03-06 00:10:35 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.407457","3043","3043","1","true","GLOVER AVENUE- WEST TERRACE","42","GLOVER AVENUE; WEST TERRACE","Glover Avenue; West Terrace","138.587387","-34.924927",,"BTSites","11","2021","07","06","2","50"
"I","2022-03-05 14:11:54.040000","2022-03-06 00:11:29 +10:30","3030","966069315","2022-03-06 00:11:29 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.406736","3030","3030","1","true","CURRIE STREET - LIGHT SQUARE S-N","705","CURRIE STREET; LIGHT SQUARE","CURRIE STREET; LIGHT SQUARE","138.592959","-34.924676",,"BTSites","11","2021","07","06","2","51"
"I","2022-03-05 14:11:54.040000","2022-03-06 00:11:29 +10:30","3030","966069315","2022-03-06 00:11:29 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.717958","3030","3030","1","true","CURRIE STREET - LIGHT SQUARE S-N","705","CURRIE STREET; LIGHT SQUARE","CURRIE STREET; LIGHT SQUARE","138.592959","-34.924676",,"BTSites","12","2021","05","28","1","52"
"I","2022-03-05 14:11:54.040000","2022-03-06 00:11:39 +10:30","3031","966069315","2022-03-06 00:11:39 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.717964","3031","3031","1","true","CURRIE STREET - LIGHT SQUARE N-S","681","CURRIE STREET; LIGHT SQUARE EAST","CURRIE STREET; LIGHT SQUARE EAST","138.594261","-34.924693",,"BTSites","12","2021","05","28","1","53"
"I","2022-03-05 14:11:54.040000","2022-03-06 00:11:39 +10:30","3031","966069315","2022-03-06 00:11:39 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.406752","3031","3031","1","true","CURRIE STREET - LIGHT SQUARE N-S","681","CURRIE STREET; LIGHT SQUARE EAST","CURRIE STREET; LIGHT SQUARE EAST","138.594261","-34.924693",,"BTSites","11","2021","07","06","2","54"
"I","2022-03-05 14:14:31.090000","2022-03-06 00:13:51 +10:30","3003","966069315","2022-03-06 00:13:36 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.396988","3003","3003","1","true","CURRIE STREET - KING WILLIAM STREET","83","CURRY STREET; KING WILLIAM STREET","Currie Street; King William Street","138.59971","-34.924386",,"BTSites","11","2021","07","06","2","55"
"I","2022-03-05 14:14:31.090000","2022-03-06 00:13:51 +10:30","3003","966069315","2022-03-06 00:13:36 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.717833","3003","3003","1","true","CURRIE STREET - KING WILLIAM STREET","83","CURRY STREET; KING WILLIAM STREET","Currie Street; King William Street","138.59971","-34.924386",,"BTSites","12","2021","05","28","1","56"
"I","2022-03-05 14:18:10.990000","2022-03-06 00:17:42 +10:30","3020","966069315","2022-03-06 00:17:42 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.717903","3020","3020","1","true","PULTENEY ST - GRENFELL ST","345","PULTENEY STREET; GRENFELL STREET","PULTENEY STREET ; GRENFELL STREET","138.605667","-34.92408",,"BTSites","12","2021","05","28","1","57"
"I","2022-03-05 14:18:10.990000","2022-03-06 00:17:42 +10:30","3020","966069315","2022-03-06 00:17:42 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.406623","3020","3020","1","true","PULTENEY ST - GRENFELL ST","345","PULTENEY STREET; GRENFELL STREET","PULTENEY STREET ; GRENFELL STREET","138.605667","-34.92408",,"BTSites","11","2021","07","06","2","58"
"I","2022-03-05 14:18:10.990000","2022-03-06 00:18:01 +10:30","3056","966069315","2022-03-06 00:18:01 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.407852","3056","3056","1","true","GRENFELL STREET - FROME STREET","360","GRENFELL STREET; FROME STREET","GRENFELL STREET ; FROME STREET","138.608008","-34.923964",,"BTSites","11","2021","07","06","2","59"
"I","2022-03-05 14:18:10.990000","2022-03-06 00:18:01 +10:30","3056","966069315","2022-03-06 00:18:01 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.718114","3056","3056","1","true","GRENFELL STREET - FROME STREET","360","GRENFELL STREET; FROME STREET","GRENFELL STREET ; FROME STREET","138.608008","-34.923964",,"BTSites","12","2021","05","28","1","60"
"I","2022-03-05 14:19:34.623000","2022-03-06 00:19:05 +10:30","3056","966069315","2022-03-06 00:18:45 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.407852","3056","3056","1","true","GRENFELL STREET - FROME STREET","360","GRENFELL STREET; FROME STREET","GRENFELL STREET ; FROME STREET","138.608008","-34.923964",,"BTSites","11","2021","07","06","2","61"
"I","2022-03-05 14:19:34.623000","2022-03-06 00:19:05 +10:30","3056","966069315","2022-03-06 00:18:45 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.718114","3056","3056","1","true","GRENFELL STREET - FROME STREET","360","GRENFELL STREET; FROME STREET","GRENFELL STREET ; FROME STREET","138.608008","-34.923964",,"BTSites","12","2021","05","28","1","62"
"I","2022-03-05 14:27:14.507000","2022-03-06 00:21:51 +10:30","3056","966069315","2022-03-06 00:20:35 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-07-06 01:49:39.407852","3056","3056","1","true","GRENFELL STREET - FROME STREET","360","GRENFELL STREET; FROME STREET","GRENFELL STREET ; FROME STREET","138.608008","-34.923964",,"BTSites","11","2021","07","06","2","63"
"I","2022-03-05 14:27:14.507000","2022-03-06 00:21:51 +10:30","3056","966069315","2022-03-06 00:20:35 +10:30","1","0","dbo","BTRecords","00","2022","03","06","I","2021-05-28 03:25:56.718114","3056","3056","1","true","GRENFELL STREET - FROME STREET","360","GRENFELL STREET; FROME STREET","GRENFELL STREET ; FROME STREET","138.608008","-34.923964",,"BTSites","12","2021","05","28","1","64"
