"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","feed_version","ingest_year","ingest_month","ingest_day","feed_version_partition"
"6669","16494.0","Belair Railway Station","48 Sheoak Rd, Belair","-34.998108","138.632404",,"http://www.adelaidemetro.com.au/stops/view/16494",,"50037.0",,,"1175","2022","01","31","1175"
"6732","16557.0","Pinera Railway Station","31 Main Rd, Belair","-35.00084","138.624193",,"http://www.adelaidemetro.com.au/stops/view/16557",,"50036.0",,,"1175","2022","01","31","1175"
"6696","16521.0","Glenalta Railway Station","137 Main Rd, Glenalta","-35.011412","138.62318",,"http://www.adelaidemetro.com.au/stops/view/16521",,"50034.0",,,"1175","2022","01","31","1175"
"6670","16495.0","Blackwood Railway Station","6 Station Rd, Blackwood","-35.020925","138.619168",,"http://www.adelaidemetro.com.au/stops/view/16495",,"50035.0",,,"1175","2022","01","31","1175"
"6679","16504.0","Coromandel Railway Station","28 Johnson Pde, Blackwood","-35.025127","138.613981",,"http://www.adelaidemetro.com.au/stops/view/16504",,"50033.0",,,"1175","2022","01","31","1175"
"6685","16510.0","Eden Hills Railway Station","37-38 Willora Rd, Eden Hills","-35.021636","138.594374",,"http://www.adelaidemetro.com.au/stops/view/16510",,"50032.0",,,"1175","2022","01","31","1175"
"6711","16536.0","Lynton Railway Station","11 Beagle Tce, Lynton","-34.995313","138.605757",,"http://www.adelaidemetro.com.au/stops/view/16536",,"50031.0",,,"1175","2022","01","31","1175"
"6740","16565.0","Torrens Park Railway Station","6 Kinross Ave, Lower Mitcham","-34.984123","138.611081",,"http://www.adelaidemetro.com.au/stops/view/16565",,"50030.0",,,"1175","2022","01","31","1175"
"6718","16543.0","Mitcham Railway Station","2 Price Ave, Lower Mitcham","-34.977575","138.608857",,"http://www.adelaidemetro.com.au/stops/view/16543",,"50029.0",,,"1175","2022","01","31","1175"
"6741","16566.0","Unley Park Railway Station","4 Wurilba Ave, Hawthorn","-34.966647","138.598",,"http://www.adelaidemetro.com.au/stops/view/16566",,"50028.0",,,"1175","2022","01","31","1175"
"101629","18719.0","Millswood Railway Station","257 Goodwood Rd, Kings Park","-34.958948","138.590686",,"http://www.adelaidemetro.com.au/stops/view/18719",,"50027.0",,,"1175","2022","01","31","1175"
"6697","16522.0","Goodwood Railway Station","32 Nairne Tce, Forestville","-34.95186","138.585083",,"http://www.adelaidemetro.com.au/stops/view/16522",,"50001.0",,,"1175","2022","01","31","1175"
"101012","18104.0","Adelaide Showground Railway Station","143 Rose Tce, Wayville","-34.94379","138.58311",,"http://www.adelaidemetro.com.au/stops/view/18104",,"50003.0",,,"1175","2022","01","31","1175"
"6717","16542.0","Mile End Railway Station","3 James Congdon Dr, Mile End","-34.925309","138.580271",,"http://www.adelaidemetro.com.au/stops/view/16542",,"50002.0",,,"1175","2022","01","31","1175"
"6665","16490.0","Adelaide Railway Station","125 North Tce, Adelaide","-34.9209","138.596794",,"http://www.adelaidemetro.com.au/stops/view/16490",,,,,"1175","2022","01","31","1175"
"101493","18582.0","Mile End Railway Station","4 Cowell Pl, Mile End","-34.924633","138.580273",,"http://www.adelaidemetro.com.au/stops/view/18582",,"50002.0",,,"1175","2022","01","31","1175"
"101494","18583.0","Adelaide Showground Railway Station","143 Rose Tce, Wayville","-34.94365","138.58326",,"http://www.adelaidemetro.com.au/stops/view/18583",,"50003.0",,,"1175","2022","01","31","1175"
"101491","18580.0","Goodwood Railway Station","21A Richards Tce, Goodwood","-34.950922","138.584845",,"http://www.adelaidemetro.com.au/stops/view/18580",,"50001.0",,,"1175","2022","01","31","1175"
"101630","18720.0","Millswood Railway Station","257 Goodwood Rd, Kings Park","-34.958721","138.590485",,"http://www.adelaidemetro.com.au/stops/view/18720",,"50027.0",,,"1175","2022","01","31","1175"
"101490","18579.0","Unley Park Railway Station","131 Cross Rd, Hawthorn","-34.966235","138.597601",,"http://www.adelaidemetro.com.au/stops/view/18579",,"50028.0",,,"1175","2022","01","31","1175"
"101489","18578.0","Mitcham Railway Station","LOT 202 Belair Rd, Lower Mitcham","-34.976877","138.608251",,"http://www.adelaidemetro.com.au/stops/view/18578",,"50029.0",,,"1175","2022","01","31","1175"
"101488","18577.0","Torrens Park Railway Station","1 Kinross Ave, Lower Mitcham","-34.983718","138.61112",,"http://www.adelaidemetro.com.au/stops/view/18577",,"50030.0",,,"1175","2022","01","31","1175"
"101487","18576.0","Lynton Railway Station","5 Boucaut St, Clapham","-34.994993","138.605991",,"http://www.adelaidemetro.com.au/stops/view/18576",,"50031.0",,,"1175","2022","01","31","1175"
"101486","18575.0","Eden Hills Railway Station","49 Railway Lane, Eden Hills","-35.020654","138.594342",,"http://www.adelaidemetro.com.au/stops/view/18575",,"50032.0",,,"1175","2022","01","31","1175"
"101485","18574.0","Coromandel Railway Station","30 Brighton Pde, Blackwood","-35.025154","138.614472",,"http://www.adelaidemetro.com.au/stops/view/18574",,"50033.0",,,"1175","2022","01","31","1175"
"101484","18573.0","Blackwood Railway Station","LOT 826 Main Rd, Hawthorndene","-35.020554","138.619065",,"http://www.adelaidemetro.com.au/stops/view/18573",,"50035.0",,,"1175","2022","01","31","1175"
"101483","18572.0","Glenalta Railway Station","8 Penno Parade South, Blackwood","-35.011097","138.6232",,"http://www.adelaidemetro.com.au/stops/view/18572",,"50034.0",,,"1175","2022","01","31","1175"
"101482","18571.0","Pinera Railway Station","LOT 5 Gooch Ct, Belair","-35.000591","138.62438",,"http://www.adelaidemetro.com.au/stops/view/18571",,"50036.0",,,"1175","2022","01","31","1175"
"101481","18570.0","Belair Railway Station","LOT 832 Upper Sturt Rd, Belair","-34.998073","138.632399",,"http://www.adelaidemetro.com.au/stops/view/18570",,"50037.0",,,"1175","2022","01","31","1175"
"101590","18680.0","Seaford Railway Station","161-167 Griffiths Dr, Seaford","-35.189967","138.483444",,"http://www.adelaidemetro.com.au/stops/view/18680",,"50023.0",,,"1175","2022","01","31","1175"
"101588","18678.0","Seaford Meadows Railway Station","LOT 32 Seaford Rd, Seaford Meadows","-35.179365","138.487287",,"http://www.adelaidemetro.com.au/stops/view/18678",,"50022.0",,,"1175","2022","01","31","1175"
"6721","16546.0","Noarlunga Railway Station","LOT 71 Beach Rd, Noarlunga Centre","-35.140482","138.492252",,"http://www.adelaidemetro.com.au/stops/view/16546",,"50021.0",,,"1175","2022","01","31","1175"
"6676","16501.0","Christie Downs Railway Station","LOT 441 Elizabeth Rd, Christie Downs","-35.129631","138.496121",,"http://www.adelaidemetro.com.au/stops/view/16501",,"50020.0",,,"1175","2022","01","31","1175"
"6710","16535.0","Lonsdale Railway Station","LOT 7 Refinery Rd, Lonsdale","-35.109667","138.491799",,"http://www.adelaidemetro.com.au/stops/view/16535",,"50019.0",,,"1175","2022","01","31","1175"
"6770","16587.0","Hallett Cove Beach Railway Station","LOT 304 Reliance Rd, Hallett Cove","-35.079833","138.50173",,"http://www.adelaidemetro.com.au/stops/view/16587",,"50018.0",,,"1175","2022","01","31","1175"
"6700","16525.0","Hallett Cove Railway Station","121 The Cove Rd, Hallett Cove","-35.066644","138.505489",,"http://www.adelaidemetro.com.au/stops/view/16525",,"50017.0",,,"1175","2022","01","31","1175"
"6713","16538.0","Marino Rocks Railway Station","84 Newland Ave, Marino","-35.046341","138.512465",,"http://www.adelaidemetro.com.au/stops/view/16538",,"50016.0",,,"1175","2022","01","31","1175"
"6712","16537.0","Marino Railway Station","25-26 Bandon Tce, Marino","-35.042558","138.516915",,"http://www.adelaidemetro.com.au/stops/view/16537",,"50015.0",,,"1175","2022","01","31","1175"
"6734","16559.0","Seacliff Railway Station","LOT 338 Wheatland St, Seacliff","-35.0328","138.521378",,"http://www.adelaidemetro.com.au/stops/view/16559",,"50014.0",,,"1175","2022","01","31","1175"
"6672","16497.0","Brighton Railway Station","46 Cedar Ave, Brighton","-35.021758","138.519312",,"http://www.adelaidemetro.com.au/stops/view/16497",,"50013.0",,,"1175","2022","01","31","1175"
"6701","16526.0","Hove Railway Station","3-5 Addison Rd, Hove","-35.012223","138.523477",,"http://www.adelaidemetro.com.au/stops/view/16526",,"50012.0",,,"1175","2022","01","31","1175"
"6742","16567.0","Warradale Railway Station","36-37 Railway Tce, Warradale","-35.011263","138.533019",,"http://www.adelaidemetro.com.au/stops/view/16567",,"50011.0",,,"1175","2022","01","31","1175"
"6725","16550.0","Oaklands Railway Station","10 Murray Tce, Oaklands Park","-35.009556","138.540951",,"http://www.adelaidemetro.com.au/stops/view/16550",,"50010.0",,,"1175","2022","01","31","1175"
"6714","16539.0","Marion Railway Station","5 Farne Tce, Marion","-34.99891","138.552831",,"http://www.adelaidemetro.com.au/stops/view/16539",,"50009.0",,,"1175","2022","01","31","1175"
"6668","16493.0","Ascot Park Railway Station","114-120 Railway Tce, Ascot Park","-34.991167","138.560921",,"http://www.adelaidemetro.com.au/stops/view/16493",,"50008.0",,,"1175","2022","01","31","1175"
"6745","16570.0","Woodlands Park Railway Station","68-74 Railway Tce, Edwardstown","-34.983287","138.566961",,"http://www.adelaidemetro.com.au/stops/view/16570",,"50007.0",,,"1175","2022","01","31","1175"
"6686","16511.0","Edwardstown Railway Station","LOT 101 Messines Ave, Edwardstown","-34.972519","138.571203",,"http://www.adelaidemetro.com.au/stops/view/16511",,"50006.0",,,"1175","2022","01","31","1175"
"6689","16514.0","Emerson Railway Station","1 Emerson Rd, Black Forest","-34.966671","138.573636",,"http://www.adelaidemetro.com.au/stops/view/16514",,"50005.0",,,"1175","2022","01","31","1175"
"6677","16502.0","Clarence Park Railway Station","8 Canterbury Tce, Black Forest","-34.961666","138.580038",,"http://www.adelaidemetro.com.au/stops/view/16502",,"50004.0",,,"1175","2022","01","31","1175"
"101842","18933.0","Flinders Railway Station","Flinders Medical Centre, Bedford Park","-35.018946","138.569554",,"http://www.adelaidemetro.com.au/stops/view/18933",,"50121.0",,,"1175","2022","01","31","1175"
"6678","16503.0","Tonsley Railway Station","9 Woodland Rd, Mitchell Park","-35.009615","138.567341",,"http://www.adelaidemetro.com.au/stops/view/16503",,"50025.0",,,"1175","2022","01","31","1175"
"6719","16544.0","Mitchell Park Railway Station","15 Furner Rd, Mitchell Park","-35.001966","138.566733",,"http://www.adelaidemetro.com.au/stops/view/16544",,"50024.0",,,"1175","2022","01","31","1175"
"101495","18584.0","Clarence Park Railway Station","8 Canterbury Tce, Black Forest","-34.961158","138.580767",,"http://www.adelaidemetro.com.au/stops/view/18584",,"50004.0",,,"1175","2022","01","31","1175"
"101496","18585.0","Emerson Railway Station","1 Emerson Rd, Black Forest","-34.966209","138.574283",,"http://www.adelaidemetro.com.au/stops/view/18585",,"50005.0",,,"1175","2022","01","31","1175"
"101497","18586.0","Edwardstown Railway Station","LOT 101 Messines Ave, Edwardstown","-34.97175","138.571233",,"http://www.adelaidemetro.com.au/stops/view/18586",,"50006.0",,,"1175","2022","01","31","1175"
"101498","18587.0","Woodlands Park Railway Station","68-74 Railway Tce, Edwardstown","-34.9825","138.567483",,"http://www.adelaidemetro.com.au/stops/view/18587",,"50007.0",,,"1175","2022","01","31","1175"
"101502","18591.0","Ascot Park Railway Station","114-120 Railway Tce, Ascot Park","-34.990544","138.561528",,"http://www.adelaidemetro.com.au/stops/view/18591",,"50008.0",,,"1175","2022","01","31","1175"
"101503","18592.0","Marion Railway Station","5 Farne Tce, Marion","-34.998638","138.553246",,"http://www.adelaidemetro.com.au/stops/view/18592",,"50009.0",,,"1175","2022","01","31","1175"
"101504","18593.0","Oaklands Railway Station","10 Murray Tce, Oaklands Park","-35.009013","138.541723",,"http://www.adelaidemetro.com.au/stops/view/18593",,"50010.0",,,"1175","2022","01","31","1175"
"101505","18594.0","Warradale Railway Station","36-37 Railway Tce, Warradale","-35.011272","138.534156",,"http://www.adelaidemetro.com.au/stops/view/18594",,"50011.0",,,"1175","2022","01","31","1175"
"101506","18595.0","Hove Railway Station","3-5 Addison Rd, Hove","-35.012121","138.524309",,"http://www.adelaidemetro.com.au/stops/view/18595",,"50012.0",,,"1175","2022","01","31","1175"
"101507","18596.0","Brighton Railway Station","46 Cedar Ave, Brighton","-35.021038","138.519154",,"http://www.adelaidemetro.com.au/stops/view/18596",,"50013.0",,,"1175","2022","01","31","1175"
"101508","18597.0","Seacliff Railway Station","LOT 338 Wheatland St, Seacliff","-35.032025","138.521449",,"http://www.adelaidemetro.com.au/stops/view/18597",,"50014.0",,,"1175","2022","01","31","1175"
"101509","18598.0","Marino Railway Station","25-26 Bandon Tce, Marino","-35.041901","138.517749",,"http://www.adelaidemetro.com.au/stops/view/18598",,"50015.0",,,"1175","2022","01","31","1175"
"101510","18599.0","Marino Rocks Railway Station","84 Newland Ave, Marino","-35.045904","138.513157",,"http://www.adelaidemetro.com.au/stops/view/18599",,"50016.0",,,"1175","2022","01","31","1175"
"101511","18600.0","Hallett Cove Railway Station","121 The Cove Rd, Hallett Cove","-35.065852","138.505828",,"http://www.adelaidemetro.com.au/stops/view/18600",,"50017.0",,,"1175","2022","01","31","1175"
"101512","18601.0","Hallett Cove Beach Railway Station","LOT 304 Reliance Rd, Hallett Cove","-35.079132","138.50221",,"http://www.adelaidemetro.com.au/stops/view/18601",,"50018.0",,,"1175","2022","01","31","1175"
"101513","18602.0","Lonsdale Railway Station","LOT 7 Refinery Rd, Lonsdale","-35.108956","138.491489",,"http://www.adelaidemetro.com.au/stops/view/18602",,"50019.0",,,"1175","2022","01","31","1175"
"101514","18603.0","Christie Downs Railway Station","LOT 441 Elizabeth Rd, Christie Downs","-35.128749","138.496381",,"http://www.adelaidemetro.com.au/stops/view/18603",,"50020.0",,,"1175","2022","01","31","1175"
"101515","18604.0","Noarlunga Railway Station","LOT 71 Beach Rd, Noarlunga Centre","-35.139741","138.492614",,"http://www.adelaidemetro.com.au/stops/view/18604",,"50021.0",,,"1175","2022","01","31","1175"
"101587","18677.0","Seaford Meadows Railway Station","LOT 32 Seaford Rd, Seaford Meadows","-35.178377","138.487813",,"http://www.adelaidemetro.com.au/stops/view/18677",,"50022.0",,,"1175","2022","01","31","1175"
"101589","18679.0","Seaford Railway Station","161-167 Griffiths Dr, Seaford","-35.188857","138.483534",,"http://www.adelaidemetro.com.au/stops/view/18679",,"50023.0",,,"1175","2022","01","31","1175"
"101499","18588.0","Mitchell Park Railway Station","15 Furner Rd, Mitchell Park","-35.001408","138.566576",,"http://www.adelaidemetro.com.au/stops/view/18588",,"50024.0",,,"1175","2022","01","31","1175"
"101500","18589.0","Tonsley Railway Station","9 Woodland Rd, Mitchell Park","-35.008787","138.567306",,"http://www.adelaidemetro.com.au/stops/view/18589",,"50025.0",,,"1175","2022","01","31","1175"
"101843","18934.0","Flinders Railway Station","Flinders Medical Centre, Bedford Park","-35.018922","138.568712",,"http://www.adelaidemetro.com.au/stops/view/18934",,"50121.0",,,"1175","2022","01","31","1175"
"6693","16518.0","Gawler Central Railway Station","164 Murray St, Gawler","-34.594537","138.747886",,"http://www.adelaidemetro.com.au/stops/view/16518",,"50087.0",,,"1175","2022","01","31","1175"
"6694","16519.0","Gawler Oval Railway Station","LOT 2 Victoria Tce, Gawler","-34.59514","138.7412",,"http://www.adelaidemetro.com.au/stops/view/16519",,"50086.0",,,"1175","2022","01","31","1175"
"6692","16517.0","Gawler Railway Station","9-13 Railway Tce, Gawler West","-34.608171","138.739819",,"http://www.adelaidemetro.com.au/stops/view/16517",,"50085.0",,,"1175","2022","01","31","1175"
"6691","16516.0","Evanston Railway Station","10-12 Railway Cres, Evanston","-34.620412","138.732799",,"http://www.adelaidemetro.com.au/stops/view/16516",,"50084.0",,,"1175","2022","01","31","1175"
"6737","16562.0","Tambelin Railway Station","79 Dawson Rd, Evanston Gardens","-34.628232","138.726211",,"http://www.adelaidemetro.com.au/stops/view/16562",,"50083.0",,,"1175","2022","01","31","1175"
"6707","16532.0","Kudla Railway Station","27 Wattle Tce, Kudla","-34.651587","138.706875",,"http://www.adelaidemetro.com.au/stops/view/16532",,"50082.0",,,"1175","2022","01","31","1175"
"6720","16545.0","Munno Para Railway Station","76 Alawoona Rd, Munno Para","-34.668085","138.696788",,"http://www.adelaidemetro.com.au/stops/view/16545",,"50081.0",,,"1175","2022","01","31","1175"
"6736","16561.0","Smithfield Railway Station","30 Anderson Walk, Smithfield","-34.681885","138.68706",,"http://www.adelaidemetro.com.au/stops/view/16561",,"50080.0",,,"1175","2022","01","31","1175"
"6673","16498.0","Broadmeadows Railway Station","17 Meadows Ln, Davoren Park","-34.695677","138.67431",,"http://www.adelaidemetro.com.au/stops/view/16498",,"50079.0",,,"1175","2022","01","31","1175"
"6744","16569.0","Womma Railway Station","116 Dauntsey Rd, Elizabeth North","-34.703986","138.670099",,"http://www.adelaidemetro.com.au/stops/view/16569",,"50078.0",,,"1175","2022","01","31","1175"
"6687","16512.0","Elizabeth Railway Station","LOT 820 Mountbatten Square, Elizabeth","-34.716984","138.66493",,"http://www.adelaidemetro.com.au/stops/view/16512",,"50077.0",,,"1175","2022","01","31","1175"
"6688","16513.0","Elizabeth South Railway Station","LOT 7 West Ave, Edinburgh","-34.730852","138.656154",,"http://www.adelaidemetro.com.au/stops/view/16513",,"50076.0",,,"1175","2022","01","31","1175"
"6724","16549.0","Nurlutta Railway Station","182 Commercial Rd, Salisbury","-34.751234","138.643973",,"http://www.adelaidemetro.com.au/stops/view/16549",,"50075.0",,,"1175","2022","01","31","1175"
"6733","16558.0","Salisbury Railway Station","12 Park Tce, Salisbury","-34.762408","138.642389",,"http://www.adelaidemetro.com.au/stops/view/16558",,"50074.0",,,"1175","2022","01","31","1175"
"6675","16500.0","Chidda Railway Station","LOT 25 York Tce, Salisbury Downs","-34.774439","138.638379",,"http://www.adelaidemetro.com.au/stops/view/16500",,"50073.0",,,"1175","2022","01","31","1175"
"6729","16554.0","Parafield Railway Station","59 Parkway Circuit, Parafield Gardens","-34.782731","138.631028",,"http://www.adelaidemetro.com.au/stops/view/16554",,"50072.0",,,"1175","2022","01","31","1175"
"6730","16555.0","Parafield Gardens Railway Station","9 Lindwall St, Parafield Gardens","-34.79097","138.623675",,"http://www.adelaidemetro.com.au/stops/view/16555",,"50071.0",,,"1175","2022","01","31","1175"
"6699","16524.0","Greenfields Railway Station","31-32 McCabe Ave, Parafield Gardens","-34.798737","138.616835",,"http://www.adelaidemetro.com.au/stops/view/16524",,"50070.0",,,"1175","2022","01","31","1175"
"100435","17533.0","Mawson Lakes Railway Station","Elder Smith Rd, Mawson Lakes","-34.803742","138.612338",,"http://www.adelaidemetro.com.au/stops/view/17533",,"50069.0",,,"1175","2022","01","31","1175"
"6682","16507.0","Dry Creek Railway Station","11 Railway Tce, Dry Creek","-34.834494","138.586008",,"http://www.adelaidemetro.com.au/stops/view/16507",,"50068.0",,,"1175","2022","01","31","1175"
"6705","16530.0","Kilburn Railway Station","LOT 20 Carroll Ave, Regency Park","-34.859874","138.57844",,"http://www.adelaidemetro.com.au/stops/view/16530",,"50067.0",,,"1175","2022","01","31","1175"
"6702","16527.0","Islington Railway Station","250 Churchill Rd, Prospect","-34.875218","138.581819",,"http://www.adelaidemetro.com.au/stops/view/16527",,"50066.0",,,"1175","2022","01","31","1175"
"6683","16508.0","Dudley Park Railway Station","52 Exeter Tce, Dudley Park","-34.884747","138.583321",,"http://www.adelaidemetro.com.au/stops/view/16508",,"50065.0",,,"1175","2022","01","31","1175"
"6728","16553.0","Ovingham Railway Station","7 Devonport Tce, Ovingham","-34.895664","138.584382",,"http://www.adelaidemetro.com.au/stops/view/16553",,"50064.0",,,"1175","2022","01","31","1175"
"6722","16547.0","North Adelaide Railway Station","LOT 5 War Memorial Dr, North Adelaide","-34.905757","138.58182",,"http://www.adelaidemetro.com.au/stops/view/16547",,"50063.0",,,"1175","2022","01","31","1175"
"101470","18559.0","Gawler Railway Station","9-13 Railway Tce, Gawler West","-34.609032","138.739627",,"http://www.adelaidemetro.com.au/stops/view/18559",,"50085.0",,,"1175","2022","01","31","1175"
"101449","18538.0","North Adelaide Railway Station","LOT 6 War Memorial Dr, North Adelaide","-34.906355","138.581548",,"http://www.adelaidemetro.com.au/stops/view/18538",,"50063.0",,,"1175","2022","01","31","1175"
"101411","18500.0","Ovingham Railway Station","1 Exeter Tce, Renown Park","-34.89626","138.584277",,"http://www.adelaidemetro.com.au/stops/view/18500",,"50064.0",,,"1175","2022","01","31","1175"
"101450","18539.0","Dudley Park Railway Station","52 Exeter Tce, Dudley Park","-34.885406","138.583284",,"http://www.adelaidemetro.com.au/stops/view/18539",,"50065.0",,,"1175","2022","01","31","1175"
"101451","18540.0","Islington Railway Station","250 Churchill Rd, Prospect","-34.875058","138.58175",,"http://www.adelaidemetro.com.au/stops/view/18540",,"50066.0",,,"1175","2022","01","31","1175"
"101454","18543.0","Mawson Lakes Railway Station","Elder Smith Rd, Mawson Lakes","-34.804203","138.611812",,"http://www.adelaidemetro.com.au/stops/view/18543",,"50069.0",,,"1175","2022","01","31","1175"
"101455","18544.0","Greenfields Railway Station","31-32 McCabe Ave, Parafield Gardens","-34.799245","138.616281",,"http://www.adelaidemetro.com.au/stops/view/18544",,"50070.0",,,"1175","2022","01","31","1175"
"101469","18558.0","Evanston Railway Station","10-12 Railway Cres, Evanston","-34.620747","138.732437",,"http://www.adelaidemetro.com.au/stops/view/18558",,"50084.0",,,"1175","2022","01","31","1175"
"101468","18557.0","Tambelin Railway Station","79 Dawson Rd, Evanston Gardens","-34.628644","138.725765",,"http://www.adelaidemetro.com.au/stops/view/18557",,"50083.0",,,"1175","2022","01","31","1175"
"101467","18556.0","Kudla Railway Station","27 Wattle Tce, Kudla","-34.652062","138.706433",,"http://www.adelaidemetro.com.au/stops/view/18556",,"50082.0",,,"1175","2022","01","31","1175"
"101466","18555.0","Munno Para Railway Station","76 Alawoona Rd, Munno Para","-34.669066","138.696086",,"http://www.adelaidemetro.com.au/stops/view/18555",,"50081.0",,,"1175","2022","01","31","1175"
"101465","18554.0","Smithfield Railway Station","30 Anderson Walk, Smithfield","-34.682357","138.686275",,"http://www.adelaidemetro.com.au/stops/view/18554",,"50080.0",,,"1175","2022","01","31","1175"
"101464","18553.0","Broadmeadows Railway Station","17 Meadows Ln, Davoren Park","-34.696074","138.673934",,"http://www.adelaidemetro.com.au/stops/view/18553",,"50079.0",,,"1175","2022","01","31","1175"
"101463","18552.0","Womma Railway Station","116 Dauntsey Rd, Elizabeth North","-34.704596","138.66993",,"http://www.adelaidemetro.com.au/stops/view/18552",,"50078.0",,,"1175","2022","01","31","1175"
"101462","18551.0","Elizabeth Railway Station","LOT 823 Bellchambers Rd, Edinburgh","-34.717596","138.664455",,"http://www.adelaidemetro.com.au/stops/view/18551",,"50077.0",,,"1175","2022","01","31","1175"
"101461","18550.0","Elizabeth South Railway Station","LOT 7 West Ave, Edinburgh","-34.731354","138.655752",,"http://www.adelaidemetro.com.au/stops/view/18550",,"50076.0",,,"1175","2022","01","31","1175"
"101460","18549.0","Nurlutta Railway Station","182 Commercial Rd, Salisbury","-34.750328","138.644207",,"http://www.adelaidemetro.com.au/stops/view/18549",,"50075.0",,,"1175","2022","01","31","1175"
"101459","18548.0","Salisbury Railway Station","10 Park Tce, Salisbury","-34.763132","138.642302",,"http://www.adelaidemetro.com.au/stops/view/18548",,"50074.0",,,"1175","2022","01","31","1175"
"101458","18547.0","Chidda Railway Station","LOT 25 York Tce, Salisbury Downs","-34.774833","138.637954",,"http://www.adelaidemetro.com.au/stops/view/18547",,"50073.0",,,"1175","2022","01","31","1175"
"101457","18546.0","Parafield Railway Station","59 Parkway Circuit, Parafield Gardens","-34.782865","138.630904",,"http://www.adelaidemetro.com.au/stops/view/18546",,"50072.0",,,"1175","2022","01","31","1175"
"101456","18545.0","Parafield Gardens Railway Station","9 Lindwall St, Parafield Gardens","-34.791591","138.623043",,"http://www.adelaidemetro.com.au/stops/view/18545",,"50071.0",,,"1175","2022","01","31","1175"
"101453","18542.0","Dry Creek Railway Station","11 Railway Tce, Dry Creek","-34.835131","138.585469",,"http://www.adelaidemetro.com.au/stops/view/18542",,"50068.0",,,"1175","2022","01","31","1175"
"101452","18541.0","Kilburn Railway Station","LOT 20 Carroll Ave, Regency Park","-34.859289","138.578279",,"http://www.adelaidemetro.com.au/stops/view/18541",,"50067.0",,,"1175","2022","01","31","1175"
"101472","18561.0","Gawler Central Railway Station","164 Murray St, Gawler","-34.594513","138.74767",,"http://www.adelaidemetro.com.au/stops/view/18561",,"50087.0",,,"1175","2022","01","31","1175"
"101471","18560.0","Gawler Oval Railway Station","1 Thomas Tce, Gawler","-34.595313","138.740476",,"http://www.adelaidemetro.com.au/stops/view/18560",,"50086.0",,,"1175","2022","01","31","1175"
"6727","16552.0","Outer Harbor Railway Station","Oliver Rogers Rd, North Haven","-34.778803","138.483889",,"http://www.adelaidemetro.com.au/stops/view/16552",,"50062.0",,,"1175","2022","01","31","1175"
"6723","16548.0","North Haven Railway Station","37 Merle Marten Dr, North Haven","-34.786172","138.494555",,"http://www.adelaidemetro.com.au/stops/view/16548",,"50061.0",,,"1175","2022","01","31","1175"
"6726","16551.0","Osborne Railway Station","2 Cousins Ct, North Haven","-34.792808","138.499184",,"http://www.adelaidemetro.com.au/stops/view/16551",,"50060.0",,,"1175","2022","01","31","1175"
"6715","16540.0","Midlunga Railway Station","307-355 Railway Tce, Osborne","-34.79913","138.499144",,"http://www.adelaidemetro.com.au/stops/view/16540",,"50059.0",,,"1175","2022","01","31","1175"
"6738","16563.0","Taperoo Railway Station","240 Railway Tce, Taperoo","-34.805356","138.499091",,"http://www.adelaidemetro.com.au/stops/view/16563",,"50058.0",,,"1175","2022","01","31","1175"
"6681","16506.0","Draper Railway Station","134 Railway Tce, Largs North","-34.814091","138.498977",,"http://www.adelaidemetro.com.au/stops/view/16506",,"50057.0",,,"1175","2022","01","31","1175"
"6709","16534.0","Largs North Railway Station","1 Lamorna Tce, Largs North","-34.819784","138.495133",,"http://www.adelaidemetro.com.au/stops/view/16534",,"50056.0",,,"1175","2022","01","31","1175"
"6708","16533.0","Largs Railway Station","26 Hampton Cres, Largs Bay","-34.82728","138.491116",,"http://www.adelaidemetro.com.au/stops/view/16533",,"50055.0",,,"1175","2022","01","31","1175"
"6731","16556.0","Peterhead Railway Station","4 Monte Pl, Birkenhead","-34.834511","138.491938",,"http://www.adelaidemetro.com.au/stops/view/16556",,"50054.0",,,"1175","2022","01","31","1175"
"6695","16520.0","Glanville Railway Station","83 Causeway Rd, Exeter","-34.842075","138.493475",,"http://www.adelaidemetro.com.au/stops/view/16520",,"50053.0",,,"1175","2022","01","31","1175"
"6690","16515.0","Ethelton Railway Station","16 Wirra Dr, New Port","-34.848532","138.494932",,"http://www.adelaidemetro.com.au/stops/view/16515",,"50052.0",,,"1175","2022","01","31","1175"
"6760","16578.0","Port Adelaide Railway Station","Portland Pl, Port Adelaide","-34.849148","138.507387",,"http://www.adelaidemetro.com.au/stops/view/16578",,"50051.0",,,"1175","2022","01","31","1175"
"6667","16492.0","Alberton Railway Station","48 Sussex St, Alberton","-34.857716","138.518158",,"http://www.adelaidemetro.com.au/stops/view/16492",,"50050.0",,,"1175","2022","01","31","1175"
"6674","16499.0","Cheltenham Railway Station","26 Railway Tce, Cheltenham","-34.865428","138.524286",,"http://www.adelaidemetro.com.au/stops/view/16499",,"50049.0",,,"1175","2022","01","31","1175"
"101593","18683.0","St Clair Railway Station","40 Cheltenham Pde, St Clair","-34.87042","138.52934",,"http://www.adelaidemetro.com.au/stops/view/18683",,"50048.0",,,"1175","2022","01","31","1175"
"6746","16571.0","Woodville Railway Station","LOT 4 Woodville Rd, St Clair","-34.876763","138.537473",,"http://www.adelaidemetro.com.au/stops/view/16571",,"50043.0",,,"1175","2022","01","31","1175"
